CD_CVM;DENOM_CIA;CD_CONTA;DS_CONTA;VL_CONTA;ORDEM_EXERC
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.01.08.03.05;Outros Ativos Circulantes;12010.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02;Ativo Não Circulante;627268.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01;Ativo Realizável a Longo Prazo;68002.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.04;Contas a Receber;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.04.01;Clientes;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.04.02;Outras Contas a Receber;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.05;Estoques;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.06;Ativos Biológicos;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.07;Tributos Diferidos;908.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;908.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.08;Despesas Antecipadas;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.09;Créditos com Partes Relacionadas;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.09.01;Créditos com Coligadas;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.09.03;Créditos com Controladores;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10;Outros Ativos Não Circulantes;67094.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.03;Empréstimos e Financiamentos;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.04;Depósitos e Bloqueios Judiciais;55937.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.05;Ativo Financeiro Indenizável;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.06;Demais Créditos;1650.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.07;Prêmio pela Repactuação do Risco Hidrológico;2888.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.01.10.08;Ativos de Contrato;6619.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02;Investimentos;404834.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02.01;Participações Societárias;404834.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02.01.01;Participações em Coligadas;109750.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02.01.04;Participações em Controladas em Conjunto;83289.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02.01.05;Outros Investimentos;211795.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.02.02;Propriedades para Investimento;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.03;Imobilizado;51069.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.03.01;Imobilizado em Operação;51069.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.03.02;Direito de Uso em Arrendamento;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.03.03;Imobilizado em Andamento;0.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.04;Intangível;103363.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.04.01;Intangíveis;103363.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.04.01.01;Contrato de Concessão;103363.0000000000;ÚLTIMO
014451;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;1.02.04.02;Goodwill;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1;Ativo Total;7068495.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01;Ativo Circulante;4389286.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.01;Caixa e Equivalentes de Caixa;2017378.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02;Aplicações Financeiras;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02.01.01;Títulos para Negociação;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.03;Contas a Receber;503155.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.03.01;Clientes;467094.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.03.01.01;Contas a Receber;467094.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.03.02;Outras Contas a Receber;36061.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.03.02.01;Contas a receber com partes relacionadas;36061.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.04;Estoques;1081477.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.05;Ativos Biológicos;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.06;Tributos a Recuperar;100227.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.06.01;Tributos Correntes a Recuperar;100227.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.06.01.01;Impostos e contribuições a recuperar;100227.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.07;Despesas Antecipadas;251384.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.07.01;Despesas antecipadas e outros ativos;251384.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08;Outros Ativos Circulantes;435665.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.03;Outros;435665.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.03.01;Adiantamentos a fornecedores;138657.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.03.02;Instrumentos financeiros derivativos;297008.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.01.08.03.03;Contratos de forward e swap a receber;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02;Ativo Não Circulante;2679209.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01;Ativo Realizável a Longo Prazo;849650.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.04;Contas a Receber;663729.0000000000;ÚLTIMO
026190;CARAMURU ALIMENTOS S.A.;1.02.01.04.01;Clientes;0.0000000000;ÚLTIMO
